Date,City,PM25,O3,NO2,SO2,CO
2016-08-04,Toronto- West ,29,48,12,2,2
2016-08-05,Toronto- West ,33,43,8, ,2
2016-08-06,Toronto- West ,43,23,6,2,2
2016-08-07,Toronto- West ,18,18,4, ,2
2016-08-08,Toronto- West ,17,26,9, ,2
2016-08-09,Toronto- West ,25,43,15,1,3
2016-08-10,Toronto- West ,32,46,17,2,3
2016-08-11,Toronto- West ,39,54,17, ,3
2016-08-12,Toronto- West ,49,32,9,1,2
2016-08-13,Toronto- West ,23,22,7,1,2
2016-08-14,Toronto- West ,21,21,6,1,2
2016-08-15,Toronto- West ,11,27,8, ,2
2016-08-16,Toronto- West ,17,23,5,1,1
2016-08-17,Toronto- West ,13,33,11,1,2
2016-08-18,Toronto- West ,13,43,13, ,2
2016-08-19,Toronto- West ,24,40,14,1,2
2016-08-20,Toronto- West ,34,46,7,1,2
2016-08-21,Toronto- West ,35,25,4,1,1
2016-08-22,Toronto- West ,20,19,14,2,2
2016-08-23,Toronto- West ,20,35,16,2,2
2016-08-24,Toronto- West ,12,46,15,2,2
2016-08-25,Toronto- West ,29,28,14,1,2
2016-08-26,Toronto- West ,32,26,15, ,2
2016-08-27,Toronto- West ,26,29,10, ,2
2016-08-28,Toronto- West ,23,29,7, ,2
2016-08-29,Toronto- West ,18,35,11, ,2
2016-08-30,Toronto- West ,25,40,15, ,2
2016-08-31,Toronto- West ,25,24,13, ,2
2016-09-01,Toronto- West ,38,12,9, ,2
2016-09-02,Toronto- West ,17,20,9, ,1
2016-09-03,Toronto- West ,23,25,8, ,2
2016-09-04,Toronto- West ,14,31,11, ,4
2016-09-05,Toronto- West ,27,42,12,1,3
2016-09-06,Toronto- West ,30,50,19,1,3
2016-09-07,Toronto- West ,45,30,16, ,3
2016-09-08,Toronto- West ,50,20,13, ,2
2016-09-09,Toronto- West ,30,28,15, ,2
2016-09-10,Toronto- West ,20,26,9,1,2
2016-09-11,Toronto- West ,21,24,5,1,2
2016-09-12,Toronto- West ,20,26,11,3,2
2016-09-13,Toronto- West ,15,40,17,2,3
2016-09-14,Toronto- West ,30,26,10, ,2
2016-09-15,Toronto- West ,26,19,10, ,2
2016-09-16,Toronto- West ,14,36,13, ,2
2016-09-17,Toronto- West ,17,23,7, ,2
2016-09-18,Toronto- West ,23,28,9, ,2
2016-09-19,Toronto- West ,32,36,16,2,3
2016-09-20,Toronto- West ,25,26,20, ,2
2016-09-21,Toronto- West ,43,32,20,2,3
2016-09-22,Toronto- West ,26,36,28,6,4
2016-09-23,Toronto- West ,33,12,18,1,2
2016-09-24,Toronto- West ,37,21,9, ,2
2016-09-25,Toronto- West ,19,25,9,1, 
2016-09-26,Toronto- West ,24,18,13, , 
2016-09-27,Toronto- West ,21,27,14,2, 
2016-09-28,Toronto- West ,39,35,16,3, 
2016-09-29,Toronto- West ,17,19,13, ,2
2016-09-30,Toronto- West ,21,24,5, ,1
2016-10-01,Toronto- West ,16,21,3, ,1
2016-04-02,Toronto- West ,20,29,13,1,2
2016-04-03,Toronto- West ,21,27,6,1,1
2016-04-04,Toronto- West ,17,27,13,1,2
2016-04-05,Toronto- West ,23,30,17,1,2
2016-04-06,Toronto- West ,23,25,14,2,2
2016-04-07,Toronto- West ,29,29,13,1,2
2016-04-08,Toronto- West ,28,27,10,1,1
2016-04-09,Toronto- West ,15,31,7,1,1
2016-04-10,Toronto- West ,16,30,8,1,1
2016-04-11,Toronto- West ,21,25,14,1,2
2016-04-12,Toronto- West ,37,21,16,1,2
2016-04-13,Toronto- West ,19,27,19,1,2
2016-04-14,Toronto- West ,27,33,21, ,3
2016-04-15,Toronto- West ,33,25,33,1,4
2016-04-16,Toronto- West ,41, , , , 
2016-04-19,Toronto- West ,43,33,10,1,1
2016-04-20,Toronto- West ,22,35,13,4,2
2016-04-21,Toronto- West ,28,23,27,1,3
2016-04-22,Toronto- West ,42,23,14,1,2
2016-04-23,Toronto- West ,40,34,6, ,1
2016-04-24,Toronto- West ,15,34,7,1,1
2016-04-25,Toronto- West ,19,28,14,1,2
2016-04-26,Toronto- West ,26,20,15, ,2
2016-04-27,Toronto- West ,20,28,17,1,2
2016-04-28,Toronto- West ,20,29,15,1,2
2016-04-29,Toronto- West ,18,24,12,1,1
2016-04-30,Toronto- West ,19,35,7,1,2
2016-05-01,Toronto- West ,21,29,10,1,2
2016-05-02,Toronto- West ,18,29,12,1,2
2016-05-03,Toronto- West ,22,29,20,1,3
2016-05-04,Toronto- West ,33,35,13,1,2
2016-05-05,Toronto- West ,27,19,16,1,2
2016-05-06,Toronto- West ,26,34,10,1,1
2016-05-07,Toronto- West ,23,31,18,1,2
2016-05-08,Toronto- West ,31,25,5,1,1
2016-05-09,Toronto- West ,19,27,14,1,1
2016-05-10,Toronto- West ,26,32,18,1,2
2016-05-11,Toronto- West ,18,34,20,1,2
2016-05-12,Toronto- West ,33,40,23,1,3
2016-05-13,Toronto- West ,41,25,16,1,2
2016-05-14,Toronto- West ,29,20,9,1,2
2016-05-15,Toronto- West ,18,26,4, ,1
2016-05-16,Toronto- West ,8,29,13,1,1
2016-05-17,Toronto- West ,22,26,17,1,2
2016-05-18,Toronto- West ,27,29,14,1,2
2016-05-19,Toronto- West ,22,27,18,1,2
2016-05-20,Toronto- West ,20,41,19,1,2
2016-05-21,Toronto- West ,33,43,13,1,2
2016-05-22,Toronto- West ,38,30,8,1,2
2016-05-23,Toronto- West ,34,39,5,1,1
2016-05-24,Toronto- West ,32,52,23,2,2
2016-05-25,Toronto- West ,59,48,24,2,3
2016-05-26,Toronto- West ,49,44,22,1,3
2016-05-27,Toronto- West ,58,43,12,1,2
2016-05-28,Toronto- West ,50,51,14,2,2
2016-05-29,Toronto- West ,40,42,8,1,2
2016-05-30,Toronto- West ,51,32,13,1,2
2016-05-31,Toronto- West ,21,28,18,1,2
2016-06-01,Toronto- West ,24,19,6,1,1
2016-06-02,Toronto- West ,17,40,15,3,2
2016-06-03,Toronto- West ,20,39,15,1,2
2016-06-04,Toronto- West ,24,40,10,1,1
2016-06-05,Toronto- West ,25,35,4,1,1
2016-06-06,Toronto- West ,10,35,9,1,1
2016-06-07,Toronto- West ,19,17,12,1,1
2016-06-08,Toronto- West ,24,19,8, ,1
2016-06-09,Toronto- West ,20,25,12,1,1
2016-06-10,Toronto- West ,14,43,15,1,1
2016-06-11,Toronto- West ,28,39,9,1,2
2016-06-12,Toronto- West ,18,27,2,1,1
2016-06-13,Toronto- West ,23,19,8,2,1
2016-06-14,Toronto- West ,17,36,11,1,1
2016-06-15,Toronto- West ,28,34,20,1,2
2016-06-16,Toronto- West ,31,31,12,1,1
2016-06-17,Toronto- West ,23,46,18,1,2
2016-06-18,Toronto- West ,38,49,3,1,1
2016-06-19,Toronto- West ,57,58,11,1,2
2016-06-20,Toronto- West ,47,49,8,1,2
2016-06-21,Toronto- West ,41,26,12,1,1
2016-06-22,Toronto- West ,37,22,12,1,1
2016-06-23,Toronto- West ,17,27,12,1,1
2016-06-24,Toronto- West ,20,26,10,1,1
2016-06-25,Toronto- West ,16,37,12,1,2
2016-06-26,Toronto- West ,29,57,7,1,2
2016-06-27,Toronto- West ,33,34,12,1,2
2016-06-28,Toronto- West ,38,16,9,1,1
2016-06-29,Toronto- West ,11,21,9,1,1
2016-06-30,Toronto- West ,22,40,12,2,1
2016-07-01,Toronto- West ,29,35,15,2,2
2016-01-05,Toronto- West ,26,17,20,2,2
2016-01-06,Toronto- West ,35,13,20,3,2
2016-01-07,Toronto- West ,42,3,36,3,6
2016-01-08,Toronto- West ,75,9,25, ,4
2016-01-09,Toronto- West ,70,11,14,1,2
2016-01-10,Toronto- West ,46,23,8,1,1
2016-01-11,Toronto- West ,17,22,12,1,1
2016-01-12,Toronto- West ,20,24,14,1,2
2016-01-13,Toronto- West ,34,19,16,1,1
2016-01-14,Toronto- West ,25,13,21,1,2
2016-01-15,Toronto- West ,50,14,17,1,2
2016-01-16,Toronto- West ,56,22,10,1,2
2016-01-17,Toronto- West ,26,21,8,1,1
2016-01-18,Toronto- West ,26,19,16,1,1
2016-01-19,Toronto- West ,28,19,16,1,2
2016-01-20,Toronto- West ,17,19,19, ,2
2016-01-21,Toronto- West ,23,16,26,1,2
2016-01-22,Toronto- West ,34,19,31,1,4
2016-01-23,Toronto- West ,30,23,13,1,2
2016-01-24,Toronto- West ,20,21,20,1,2
2016-01-25,Toronto- West ,42,23,21,2,2
2016-01-26,Toronto- West ,51,22,13,1,2
2016-01-27,Toronto- West ,37,19,14,1,2
2016-01-28,Toronto- West ,14,19,12,1,2
2016-01-29,Toronto- West ,58,17,13,1,2
2016-01-30,Toronto- West ,14,21,18,1,2
2016-01-31,Toronto- West ,36,20,20,2,3
2016-02-01,Toronto- West ,52,19,17,1,2
2016-02-02,Toronto- West ,17,23,17,1,2
2016-02-03,Toronto- West ,21,23,10,1,2
2016-02-04,Toronto- West ,16,20,15,1,2
2016-02-05,Toronto- West ,18,17,19,1,2
2016-02-06,Toronto- West ,29,26,13,1,2
2016-02-07,Toronto- West ,45,25,14,2,2
2016-02-08,Toronto- West ,58,22,9,1,2
2016-02-09,Toronto- West ,28,16,17,1,2
2016-02-10,Toronto- West ,36,16,15,1,2
2016-02-11,Toronto- West ,18,21,15,1,1
2016-02-12,Toronto- West ,18,23,18,1,2
2016-02-13,Toronto- West ,27,23,7,2,1
2016-02-14,Toronto- West ,21,21,16,3,2
2016-02-15,Toronto- West ,26,24,10,2,2
2016-02-16,Toronto- West ,39,17,22,1,3
2016-02-17,Toronto- West ,54,18,21,1,2
2016-02-18,Toronto- West ,34,24,24,1,3
2016-02-19,Toronto- West ,28,27,15,1,2
2016-02-20,Toronto- West ,20,24,9,1,2
2016-02-21,Toronto- West ,13,22,9,1,2
2016-02-22,Toronto- West ,10,23,11,1,1
2016-02-23,Toronto- West ,19,22,13,1,2
2016-02-24,Toronto- West ,24,12,21,1,2
2016-02-25,Toronto- West ,24,23,13,1,2
2016-02-26,Toronto- West ,9,23,15,1,2
2016-02-27,Toronto- West ,14,25,9,1,2
2016-02-28,Toronto- West ,39,41,7,1,2
2016-02-29,Toronto- West ,32,31,9,1,2
2016-03-01,Toronto- West ,22,17,16,1,2
2016-03-02,Toronto- West ,23,22,13,1,1
2016-03-03,Toronto- West ,17,24,18,1,2
2016-03-04,Toronto- West ,29,30,19,1,2
2016-03-05,Toronto- West ,30,34,24,1,3
2016-03-06,Toronto- West ,49,33,23,2,4
2016-03-07,Toronto- West ,59,14,26,1,4
2016-03-08,Toronto- West ,65,16,30,3,5
2016-03-09,Toronto- West ,70,26,24,2,3
2016-03-10,Toronto- West ,47,10,19,1,3
2016-03-11,Toronto- West ,38,17,12,1,2
2016-03-12,Toronto- West ,25,27,19,1,3
2016-03-13,Toronto- West ,31,29,10,1,2
2016-03-14,Toronto- West ,23,25,14,1,2
2016-03-15,Toronto- West ,15,15,15, ,2
2016-03-16,Toronto- West ,22,18,11,1,2
2016-03-17,Toronto- West ,25,19,21,1,2
2016-03-18,Toronto- West ,19,25,13,1,2
2016-03-19,Toronto- West ,13,30,11,1,2
2016-03-20,Toronto- West ,15,31,13,1,2
2016-03-21,Toronto- West ,23,24,22,1,2
2016-03-22,Toronto- West ,19,21,28,1,3
2016-03-23,Toronto- West ,44,23,20, ,2
2016-03-24,Toronto- West ,44,25,13, ,2
2016-03-25,Toronto- West ,21,28,12, ,2
2016-03-26,Toronto- West ,26,29,22,1,4
2016-03-27,Toronto- West ,45,33,19,1,3
2016-03-28,Toronto- West ,48,27,16,1,2
2016-03-29,Toronto- West ,31,29,14,1,2
2016-03-30,Toronto- West ,15,30,26,3,3
2016-03-31,Toronto- West ,44,31,10,2,2
2016-04-01,Toronto- West ,25,28,15,1,2
2015-10-02,Toronto- West ,12,13,10,1,1
2015-10-03,Toronto- West ,13,15,8,1,1
2015-10-04,Toronto- West ,17,18,2,1,1
2015-10-05,Toronto- West ,11,7,19,1,3
2015-10-06,Toronto- West ,22,7,14,1,2
2015-10-07,Toronto- West ,22,14,16,1,2
2015-10-08,Toronto- West ,29,20,12,1,2
2015-10-09,Toronto- West ,28,17,12,1,2
2015-10-10,Toronto- West ,19,21,6,1,1
2015-10-11,Toronto- West ,15,34,4,1,1
2015-10-12,Toronto- West ,20,37,5,4,1
2015-10-13,Toronto- West ,26,21,9,2,1
2015-10-14,Toronto- West ,23,12,11,1,2
2015-10-15,Toronto- West ,13,20,16,1,2
2015-10-16,Toronto- West ,18,16,15,1,2
2015-10-17,Toronto- West ,20,17,9,1,2
2015-10-18,Toronto- West ,13,20,13,1,2
2015-10-19,Toronto- West ,49,29,17,5,2
2015-10-20,Toronto- West ,44,22,20,2,2
2015-10-21,Toronto- West ,37,14,18,1,2
2015-10-22,Toronto- West ,38,19,16,1,2
2015-10-23,Toronto- West ,30,21,15,1,2
2015-10-24,Toronto- West ,16,23,10,1,2
2015-10-25,Toronto- West ,13,17,7,1,2
2015-10-26,Toronto- West ,18,17,13,1,3
2015-10-27,Toronto- West ,26,18,16,1,3
2015-10-28,Toronto- West ,29,17,7,1,2
2015-10-29,Toronto- West ,9,15,8,1,1
2015-10-30,Toronto- West ,31,15,15,1,2
2015-10-31,Toronto- West ,20,17,16, ,3
2015-11-01,Toronto- West ,28,21,8,1,2
2015-11-02,Toronto- West ,23,16,16,2,3
2015-11-03,Toronto- West ,25,17,26,1,4
2015-11-04,Toronto- West ,43,13,20,2,4
2015-11-05,Toronto- West ,58,11,27,5,5
2015-11-06,Toronto- West ,54,17,12, ,2
2015-11-07,Toronto- West ,34,18,11,1,2
2015-11-08,Toronto- West ,15,16,13,1,2
2015-11-09,Toronto- West ,20,14,28,4,5
2015-11-10,Toronto- West ,59,8,25,1,4
2015-11-11,Toronto- West ,49,13,22,1,3
2015-11-12,Toronto- West ,53,18,12,1,2
2015-11-13,Toronto- West ,43,18,9,1,1
2015-11-14,Toronto- West ,17,23,10,1,1
2015-11-15,Toronto- West ,17,19,20,2,3
2015-11-16,Toronto- West ,42,15,24, ,5
2015-11-17,Toronto- West ,61,17,12,1,2
2015-11-18,Toronto- West ,25,19,12,1,2
2015-11-19,Toronto- West ,30,23,7,1,1
2015-11-20,Toronto- West ,27,18,17, ,2
2015-11-21,Toronto- West ,24,22,14,1,2
2015-11-22,Toronto- West ,26,23,9,1,2
2015-11-23,Toronto- West ,15,20,22,2,2
2015-11-24,Toronto- West ,30,12,25,1,3
2015-11-25,Toronto- West ,53,15,25,2,5
2015-11-26,Toronto- West ,54,26,12,2,2
2015-11-27,Toronto- West ,30,28,9,1,2
2015-11-28,Toronto- West ,21, , , , 
2015-12-01,Toronto- West ,37,11,16,1,3
2015-12-02,Toronto- West ,32,8,23,1,3
2015-12-03,Toronto- West ,42,11,18,1,2
2015-12-04,Toronto- West ,31,15,16,1,2
2015-12-05,Toronto- West ,39,10,15, ,2
2015-12-06,Toronto- West ,65,8,17,1,3
2015-12-07,Toronto- West ,64,6,25,4,3
2015-12-08,Toronto- West ,67,20,16,2,2
2015-12-09,Toronto- West ,60,18,15,2,2
2015-12-10,Toronto- West ,49,13,17,2,2
2015-12-11,Toronto- West ,60,20,12,2,2
2015-12-12,Toronto- West ,36,3,18,2,4
2015-12-13,Toronto- West ,41,13,7,1,2
2015-12-14,Toronto- West ,19,13,16,1,3
2015-12-15,Toronto- West ,26,14,10, ,2
2015-12-16,Toronto- West ,16,10,12,1,2
2015-12-17,Toronto- West ,13,10,15,1,2
2015-12-18,Toronto- West ,28,19,13,1,2
2015-12-19,Toronto- West ,23,21,9, ,1
2015-12-20,Toronto- West ,17,23,8,3,2
2015-12-21,Toronto- West ,23,19,14,2,2
2015-12-22,Toronto- West ,27,6,21,1,3
2015-12-23,Toronto- West ,33,8,15,1,3
2015-12-24,Toronto- West ,28,22,8,1,2
2015-12-25,Toronto- West ,20,17,12,2,2
2015-12-26,Toronto- West ,24,17,11,1,2
2015-12-27,Toronto- West ,22,18,6,1,2
2015-12-28,Toronto- West ,16,20,8,1,1
2015-12-29,Toronto- West ,16,18,14,1,2
2015-12-30,Toronto- West ,17,9,18, ,2
2015-12-31,Toronto- West ,39, , , , 
2016-01-04,Toronto- West ,23,18,13,2,1
2015-07-19,Toronto- West ,41,35,5, ,1
2015-07-20,Toronto- West ,12,31,11,1,2
2015-07-21,Toronto- West ,32,24,9, ,1
2015-07-22,Toronto- West ,22,18,9,1,1
2015-07-23,Toronto- West ,16,20,14,1,1
2015-07-24,Toronto- West ,20,28,15,2,2
2015-07-25,Toronto- West ,27,44,9,2,2
2015-07-26,Toronto- West ,35,34,6,1,2
2015-07-27,Toronto- West ,40,42,15,1,2
2015-07-28,Toronto- West ,39,62,15,1,2
2015-07-29,Toronto- West ,44,49,16,1,2
2015-07-30,Toronto- West ,52,30,11,1,1
2015-07-31,Toronto- West ,25,25,12,2,1
2015-08-01,Toronto- West ,15,21,7,1,1
2015-08-02,Toronto- West ,16,32,8,1,1
2015-08-03,Toronto- West ,18,30,4,1,1
2015-08-04,Toronto- West ,22,18,12,1,1
2015-08-05,Toronto- West ,13,10,8,1,1
2015-08-06,Toronto- West ,16,34,9,1,1
2015-08-07,Toronto- West ,14,20,8,1,1
2015-08-08,Toronto- West ,20,18,8,1,1
2015-08-09,Toronto- West ,17,25,7,1,1
2015-08-10,Toronto- West ,17,14,20,1,3
2015-08-11,Toronto- West ,33,18,13, ,2
2015-08-12,Toronto- West ,32,18,9,1,1
2015-08-13,Toronto- West ,25,32,12,1,1
2015-08-14,Toronto- West ,18,23,13,1,2
2015-08-15,Toronto- West ,30,45,11,1,2
2015-08-16,Toronto- West ,41,44,11,1,2
2015-08-17,Toronto- West ,36,43,11,1,2
2015-08-18,Toronto- West ,54,32,16, ,2
2015-08-19,Toronto- West ,56,41,6,1,1
2015-08-20,Toronto- West ,50,26,7,1,1
2015-08-21,Toronto- West ,18,14,12,1,1
2015-08-22,Toronto- West ,19,35,10,1,2
2015-08-23,Toronto- West ,22,32,10,1,2
2015-08-24,Toronto- West ,29,24,7,1,1
2015-08-25,Toronto- West ,24,15,10,1,1
2015-08-26,Toronto- West ,17,12,10,1,1
2015-08-27,Toronto- West ,12,7,9,1,1
2015-08-28,Toronto- West ,23,29,7,1,1
2015-08-29,Toronto- West ,26,33,14,1,3
2015-08-30,Toronto- West ,48,50,10,1,3
2015-08-31,Toronto- West ,62,29,18,1,3
2015-09-01,Toronto- West ,60,43,14,1,3
2015-09-02,Toronto- West ,62,48,22,1,3
2015-09-03,Toronto- West ,74,46,17, ,3
2015-09-04,Toronto- West ,98,31,10,1,2
2015-09-05,Toronto- West ,54,46,6,1,1
2015-09-06,Toronto- West ,41,40,8,1,2
2015-09-07,Toronto- West ,58,46,7,1,2
2015-09-08,Toronto- West ,59,35,12,1,2
2015-09-09,Toronto- West ,52,27,15,1,2
2015-09-10,Toronto- West ,36,28,14,1,1
2015-09-11,Toronto- West ,30,18,16,1,2
2015-09-12,Toronto- West ,24,9,7, ,1
2015-09-13,Toronto- West ,16,11,5,1,2
2015-09-14,Toronto- West ,16,26,14,1,1
2015-09-15,Toronto- West ,24,37,23,2,2
2015-09-16,Toronto- West ,23,52,22,3,2
2015-09-17,Toronto- West ,52,52,23,4,3
2015-09-18,Toronto- West ,60,42,19,2,3
2015-09-19,Toronto- West ,53,27,14,1,2
2015-09-20,Toronto- West ,39,21,6,1,1
2015-09-21,Toronto- West ,20,20,14,1,3
2015-09-22,Toronto- West ,24,28,18,1,2
2015-09-23,Toronto- West ,25,36,23,1,3
2015-09-24,Toronto- West ,51,31,18,1,2
2015-09-25,Toronto- West ,29,24,9,1,1
2015-09-26,Toronto- West ,30,25,4, ,1
2015-09-27,Toronto- West ,7,30,8,1,2
2015-09-28,Toronto- West ,27,15,10,1,1
2015-09-29,Toronto- West ,26,10,14,1,2
2015-09-30,Toronto- West ,32,12,9,1,1
2015-10-01,Toronto- West ,24,14,10,1,1
2015-04-02,Toronto- West ,23,17,25,2,3
2015-04-03,Toronto- West ,46,25,9,2,2
2015-04-04,Toronto- West ,25,28,6, ,2
2015-04-05,Toronto- West ,12,28,11,1,2
2015-04-06,Toronto- West ,33,32,20,1,3
2015-04-07,Toronto- West ,50,31,14, ,2
2015-04-08,Toronto- West ,26,28,9,1,2
2015-04-09,Toronto- West ,18,17,14, ,2
2015-04-10,Toronto- West ,29,27,11,1,2
2015-04-11,Toronto- West ,16,28,7, ,2
2015-04-12,Toronto- West ,15,40,18,3,3
2015-04-13,Toronto- West ,46,36,20,2,2
2015-04-14,Toronto- West ,45,29,18,1,2
2015-04-15,Toronto- West ,17,29,22, ,2
2015-04-16,Toronto- West ,25,34,16,1,2
2015-04-17,Toronto- West ,30,32,15,1,2
2015-04-18,Toronto- West ,44,34,19,1,2
2015-04-19,Toronto- West ,34,32,4, ,1
2015-04-20,Toronto- West ,14,31,6, ,2
2015-04-21,Toronto- West ,12,23,11, ,1
2015-04-22,Toronto- West ,17,22,14, ,2
2015-04-23,Toronto- West ,23,21,12, ,2
2015-04-24,Toronto- West ,12,25,12, ,1
2015-04-25,Toronto- West ,13,25,12, ,2
2015-04-26,Toronto- West ,20,27,6,1,2
2015-04-27,Toronto- West ,17,24,9,1,1
2015-04-28,Toronto- West ,12,26,11, ,2
2015-04-29,Toronto- West ,17,33,11,3,2
2015-04-30,Toronto- West ,22,28,19,2,2
2015-05-01,Toronto- West ,33,26,19,2,2
2015-05-02,Toronto- West ,29,35,13,3,2
2015-05-03,Toronto- West ,25,51,15,3,2
2015-05-04,Toronto- West ,51,33,18,5,2
2015-05-05,Toronto- West ,53,33,16,1,2
2015-05-06,Toronto- West ,37,38,20,1,3
2015-05-07,Toronto- West ,41,37,26,1,3
2015-05-08,Toronto- West ,43,52,22,3,3
2015-05-09,Toronto- West ,47,55,22,4,4
2015-05-10,Toronto- West ,65,34,10,1,3
2015-05-11,Toronto- West ,75,20,7, ,1
2015-05-12,Toronto- West ,35,16,11, ,1
2015-05-13,Toronto- West ,35,27,12, ,1
2015-05-14,Toronto- West ,17,37,15,1,1
2015-05-15,Toronto- West ,32,23,21,1,2
2015-05-16,Toronto- West ,35,31,15,1,2
2015-05-17,Toronto- West ,35,37,7, ,2
2015-05-18,Toronto- West ,23,35,7,2,2
2015-05-19,Toronto- West ,42,22,10, ,1
2015-05-20,Toronto- West ,39,32,10, ,1
2015-05-21,Toronto- West ,14,34,14,1,1
2015-05-22,Toronto- West ,25,26,12,1,1
2015-05-23,Toronto- West ,23,39,8,1,1
2015-05-24,Toronto- West ,26,53,9,2,2
2015-05-25,Toronto- West ,35,41,13,1,1
2015-05-26,Toronto- West ,32,35,9,1,1
2015-05-27,Toronto- West ,23,39,7,1,1
2015-05-28,Toronto- West ,28,45,9,1,1
2015-05-29,Toronto- West ,32,44,13,1,2
2015-05-30,Toronto- West ,55,30,11,2,2
2015-05-31,Toronto- West ,40,19,5, ,1
2015-06-01,Toronto- West ,22,21,8,1,1
2015-06-02,Toronto- West ,13,30,15,1,2
2015-06-03,Toronto- West ,30,32,9,1,1
2015-06-04,Toronto- West ,19,34,10,1,2
2015-06-05,Toronto- West ,21,26,19,3,2
2015-06-06,Toronto- West ,45,28,5,1,1
2015-06-07,Toronto- West ,35,35,11,1,2
2015-06-08,Toronto- West ,26,28,12, ,1
2015-06-09,Toronto- West ,15,19,15, ,2
2015-06-10,Toronto- West ,21,43,13,1,2
2015-06-11,Toronto- West ,57,25,15, ,2
2015-06-12,Toronto- West ,32,26,16, ,2
2015-06-13,Toronto- West ,28,28,10, ,2
2015-06-14,Toronto- West ,18,17,13,1,2
2015-06-15,Toronto- West ,48,32,10,1,2
2015-06-16,Toronto- West ,47,22,16,1,2
2015-06-17,Toronto- West ,22,24,7,1,1
2015-06-18,Toronto- West ,26,36,18,3,2
2015-06-19,Toronto- West ,24,27,8, ,1
2015-06-20,Toronto- West ,33,29,13,1,1
2015-06-21,Toronto- West ,25,36,8,1,2
2015-06-22,Toronto- West ,34,38,13,1,1
2015-06-23,Toronto- West ,28,25,11, ,1
2015-06-24,Toronto- West ,23,10,13, ,1
2015-06-25,Toronto- West ,27, , , , 
2015-01-02,Toronto- West ,25,23,19,1,2
2015-01-03,Toronto- West ,22,20,19,1,3
2015-01-04,Toronto- West ,37,14,18, ,3
2015-01-05,Toronto- West ,24,23,15,1,2
2015-01-06,Toronto- West ,20,17,20,2,2
2015-01-07,Toronto- West ,28,21,16,1,2
2015-01-08,Toronto- West ,29,23,18,2,2
2015-01-09,Toronto- West ,30,20,18,2,2
2015-01-10,Toronto- West ,29,23,14,2,2
2015-01-11,Toronto- West ,36,20,17,5,2
2015-01-12,Toronto- West ,46,21,23,2,2
2015-01-13,Toronto- West ,50,19,28,3,3
2015-01-14,Toronto- West ,41,12,45,2,5
2015-01-15,Toronto- West ,60,20,30,4,3
2015-01-16,Toronto- West ,75, , , , 
2015-01-18,Toronto- West ,66,23,13,6,2
2015-01-19,Toronto- West ,27,17,16,3,2
2015-01-20,Toronto- West ,23,17,26,2,3
2015-01-21,Toronto- West ,28,13,34,2,4
2015-01-22,Toronto- West ,45,17,26,2,3
2015-01-23,Toronto- West ,46,22,17,2,2
2015-01-24,Toronto- West ,53,15,19, ,2
2015-01-25,Toronto- West ,70,23,12, ,2
2015-01-26,Toronto- West ,18,21,21,2,2
2015-01-27,Toronto- West ,21,20,24,1,2
2015-01-28,Toronto- West ,27,19,31,5,3
2015-01-29,Toronto- West ,28,21,30,4,3
2015-01-30,Toronto- West ,46,24,16,2,2
2015-01-31,Toronto- West ,29,23,29,2,3
2015-02-01,Toronto- West ,43,22,16, ,2
2015-02-02,Toronto- West ,35,23,18,2,2
2015-02-03,Toronto- West ,21,21,35,3,3
2015-02-04,Toronto- West ,44,16,30,2,3
2015-02-05,Toronto- West ,56,20,25, ,2
2015-02-06,Toronto- West ,30,22,24,2,2
2015-02-07,Toronto- West ,51,16,27,2,3
2015-02-08,Toronto- West ,70,19,17, ,2
2015-02-09,Toronto- West ,35,21,23,1,2
2015-02-10,Toronto- West ,33,19,30, ,3
2015-02-11,Toronto- West ,40,24,27,2,4
2015-02-12,Toronto- West ,57,21,17,1,2
2015-02-13,Toronto- West ,28,24,19,3,2
2015-02-14,Toronto- West ,42,24,11,2,2
2015-02-15,Toronto- West ,40,24,7,5,2
2015-02-16,Toronto- West ,30,22,21,4,3
2015-02-17,Toronto- West ,39,24,36,5,4
2015-02-18,Toronto- West ,60,21,35,3,4
2015-02-19,Toronto- West ,65,21,19,2,2
2015-02-20,Toronto- West ,32,19,18,4,2
2015-02-21,Toronto- West ,33,14,33,7,4
2015-02-22,Toronto- West ,60,23,35,4,5
2015-02-23,Toronto- West ,91,18,19,2,2
2015-02-24,Toronto- West ,38,27,16,5,2
2015-02-25,Toronto- West ,46,21,21,2,2
2015-02-26,Toronto- West ,40,16,25,2,3
2015-02-27,Toronto- West ,38,22,28,2,3
2015-02-28,Toronto- West ,35,29,27,3,3
2015-03-01,Toronto- West ,62,25,34,6,5
2015-03-02,Toronto- West ,76,27,24,2,3
2015-03-03,Toronto- West ,57,28,31, ,3
2015-03-04,Toronto- West ,55,21,21,2,2
2015-03-05,Toronto- West ,37,21,16, ,2
2015-03-06,Toronto- West ,21,32,22,3,3
2015-03-07,Toronto- West ,52,33,16,3,3
2015-03-08,Toronto- West ,84,33,19,2,3
2015-03-09,Toronto- West ,60,32,23,2,3
2015-03-10,Toronto- West ,38, , , , 
2015-03-12,Toronto- West ,20,26,21, ,3
2015-03-13,Toronto- West ,15,31,16,2,2
2015-03-14,Toronto- West ,20,24,15, ,3
2015-03-15,Toronto- West ,48,29,9,2,2
2015-03-16,Toronto- West ,18,19,25,4,3
2015-03-17,Toronto- West ,66,26,17, ,2
