Burlington, (44008) Hourly, Ground-level Ozone (O3) Concentrations
Station,Burlington (44008)
Address,North Shore Blvd. E./lakeshore Rd.
Latitude,43.314603
Longitude,-79.80277
Elevation, 78 metres
Air Intake Height,5 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
26060,Ozone,2022-12-08,19,24,9999,23,22,23,20,19,19,21,20,22,24,27,29,26,25,24,25,24,23,23,23,24,
26060,Ozone,2022-12-09,23,25,26,25,25,26,24,20,18,18,17,17,16,17,22,22,22,23,24,23,21,19,18,21,
26060,Ozone,2022-12-10,23,30,25,23,24,24,23,22,21,22,23,25,26,26,26,26,26,26,26,26,27,26,26,24,
26060,Ozone,2022-12-11,23,21,20,18,16,15,9,10,12,14,15,18,20,19,22,23,22,20,20,21,22,23,25,24,
26060,Ozone,2022-12-12,23,22,21,9999,18,17,18,20,20,20,22,22,25,28,28,28,28,28,27,26,27,25,23,22,
26060,Ozone,2022-12-13,23,23,22,26,25,17,10,10,19,25,25,27,31,29,29,29,21,18,16,12,5,2,12,24,
26060,Ozone,2022-12-14,27,18,9,1,9,24,27,25,25,27,25,25,25,26,25,19,16,24,23,27,30,32,32,33,
26060,Ozone,2022-12-15,32,33,33,31,30,31,31,30,29,26,26,25,24,23,22,22,21,20,19,19,18,18,19,20,
26060,Ozone,2022-12-16,17,18,19,16,6,2,1,1,2,7,10,10,10,11,9,11,15,11,14,18,17,15,12,11,
26060,Ozone,2022-12-17,12,14,16,17,18,17,16,16,20,22,21,22,21,21,22,20,19,18,14,16,16,16,16,15,
26060,Ozone,2022-12-18,15,14,13,14,15,15,14,14,15,16,17,17,17,18,18,19,21,21,21,22,22,22,22,22,
26060,Ozone,2022-12-19,21,20,20,9999,21,21,21,19,19,20,21,21,22,23,26,26,26,27,28,28,25,26,27,28,
26060,Ozone,2022-12-20,27,23,21,20,18,18,17,16,15,16,21,23,24,21,20,19,16,15,15,14,11,10,11,13,
26060,Ozone,2022-12-21,11,7,8,14,12,10,13,11,18,24,28,31,32,32,33,32,29,23,24,23,17,18,19,22,
26060,Ozone,2022-12-22,19,13,14,16,15,16,14,14,10,14,16,17,18,19,20,17,22,27,27,24,26,26,25,22,
26060,Ozone,2022-12-23,19,18,16,14,12,12,7,15,20,22,25,26,27,28,28,27,27,28,28,29,29,30,29,29,
26060,Ozone,2022-12-24,29,30,30,29,29,28,29,29,29,29,29,30,31,31,31,31,31,30,30,30,30,30,29,30,
26060,Ozone,2022-12-25,30,31,31,33,34,34,34,33,33,34,34,34,34,34,34,31,31,31,30,31,31,30,30,31,
26060,Ozone,2022-12-26,31,28,28,9999,27,27,26,27,26,25,25,26,27,26,27,27,28,26,25,23,23,22,21,21,
26060,Ozone,2022-12-27,21,22,22,25,25,25,24,23,25,26,26,29,33,34,35,33,33,32,31,29,26,25,26,27,
26060,Ozone,2022-12-28,27,25,24,26,28,28,29,29,28,29,29,30,29,31,31,32,32,33,33,35,35,35,35,34,
26060,Ozone,2022-12-29,34,33,33,32,33,33,33,32,33,34,34,34,33,33,33,32,30,28,30,29,29,28,27,27,
26060,Ozone,2022-12-30,28,28,29,30,30,31,30,29,30,31,31,31,31,31,31,29,28,29,28,27,27,27,26,23,
26060,Ozone,2022-12-31,22,12,6,6,16,21,23,26,27,25,27,28,27,24,24,24,20,19,19,19,19,21,23,22,


London, (15026) Hourly, Ground-level Ozone (O3) Concentrations
Station,London (15026)
Address,42 St. Julien St.
Latitude,42.974485
Longitude,-81.200813
Elevation, 244 metres
Air Intake Height,5 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
15026,Ozone,2022-01-01,20,15,15,12,10,7,14,12,13,17,18,18,19,23,26,26,25,25,23,24,23,25,25,28,
15026,Ozone,2022-01-02,28,29,30,28,27,28,29,29,31,33,33,34,35,35,36,36,36,35,34,37,38,38,37,36,
15026,Ozone,2022-01-03,35,35,36,9999,35,34,31,32,35,34,35,34,33,34,36,37,36,32,25,29,28,30,28,30,
15026,Ozone,2022-01-04,28,24,24,29,26,27,26,20,25,25,29,30,32,34,32,31,29,26,24,25,28,26,25,24,
15026,Ozone,2022-01-05,24,25,29,32,32,31,30,28,27,28,28,26,25,24,24,24,20,21,23,24,25,24,24,25,
15026,Ozone,2022-01-06,25,26,25,25,24,24,25,25,24,24,26,27,27,26,26,26,25,23,22,21,22,21,20,20,
15026,Ozone,2022-01-07,22,23,25,25,29,30,32,31,30,30,31,30,31,31,32,31,32,32,31,33,33,31,30,28,
15026,Ozone,2022-01-08,28,25,22,19,12,11,5,4,7,12,19,30,33,33,32,32,30,30,31,29,30,33,35,34,
15026,Ozone,2022-01-09,33,34,33,31,30,30,29,28,26,24,21,21,26,28,29,31,34,36,37,37,37,37,37,38,
15026,Ozone,2022-01-10,37,37,35,9999,36,36,36,34,34,35,35,35,36,36,36,36,36,35,34,34,33,32,32,34,
15026,Ozone,2022-01-11,34,32,33,33,33,34,33,29,24,26,31,33,33,34,33,33,34,32,31,31,32,32,33,32,
15026,Ozone,2022-01-12,30,26,24,22,22,23,23,22,20,19,18,18,19,21,22,20,16,14,20,26,23,17,13,21,
15026,Ozone,2022-01-13,21,20,19,17,15,11,6,5,3,4,5,8,11,19,24,29,32,33,32,30,31,29,30,28,
15026,Ozone,2022-01-14,24,27,29,28,29,29,28,26,28,28,27,29,31,31,32,34,33,32,32,32,33,33,32,31,
15026,Ozone,2022-01-15,31,30,30,29,28,28,27,26,25,26,26,27,28,29,30,29,28,27,24,22,22,22,19,15,
15026,Ozone,2022-01-16,14,19,20,24,26,27,25,22,23,23,26,30,30,31,32,33,36,37,35,29,28,28,29,26,
15026,Ozone,2022-01-17,26,29,29,9999,27,31,33,32,32,31,33,36,37,40,41,39,38,36,36,36,38,37,35,36,
15026,Ozone,2022-01-18,37,36,35,34,33,31,31,31,29,31,34,32,32,32,32,32,31,28,33,34,35,34,33,33,
15026,Ozone,2022-01-19,33,33,34,35,34,30,24,22,18,16,23,28,33,34,32,33,33,32,31,33,32,32,34,35,
15026,Ozone,2022-01-20,36,37,33,36,28,27,25,23,30,35,36,35,36,37,36,35,35,34,33,34,32,31,28,25,
15026,Ozone,2022-01-21,28,21,18,19,25,31,28,29,23,30,37,35,34,35,36,37,39,41,33,28,23,19,11,8,
15026,Ozone,2022-01-22,6,20,14,12,18,12,11,8,16,32,36,36,36,33,31,28,27,27,24,25,25,25,24,23,
15026,Ozone,2022-01-23,23,20,24,30,33,35,35,34,32,34,37,39,40,39,39,37,37,35,36,37,37,37,37,33,
15026,Ozone,2022-01-24,30,25,21,9999,34,34,31,28,26,28,34,33,34,36,38,36,33,30,32,30,31,29,27,27,
15026,Ozone,2022-01-25,27,31,34,37,37,37,37,34,35,37,39,40,41,40,40,40,40,39,36,35,33,31,33,31,
15026,Ozone,2022-01-26,29,33,34,34,33,35,36,35,33,36,36,37,38,38,38,38,38,35,28,27,28,27,27,32,
15026,Ozone,2022-01-27,39,38,35,38,37,34,30,29,30,33,34,34,35,32,32,31,29,26,26,25,27,24,22,20,
15026,Ozone,2022-01-28,38,40,38,37,32,35,36,35,35,35,36,36,37,38,38,37,35,33,29,25,25,24,24,24,
15026,Ozone,2022-01-29,23,22,23,22,15,13,6,13,15,24,36,37,36,38,39,41,38,33,27,22,14,6,10,23,
15026,Ozone,2022-01-30,30,32,31,26,22,19,16,11,15,25,37,39,38,38,38,38,38,32,24,16,6,8,2,3,
15026,Ozone,2022-01-31,4,5,7,9999,5,3,5,9,15,12,16,31,41,44,46,48,47,44,28,25,18,15,8,9,
15026,Ozone,2022-02-01,15,26,25,27,32,32,30,27,27,31,34,38,39,39,38,39,39,39,36,36,37,36,37,37,
15026,Ozone,2022-02-02,36,35,35,33,32,33,32,24,18,20,24,27,28,27,22,17,9,23,30,32,33,32,32,32,
15026,Ozone,2022-02-03,33,33,34,32,31,30,30,26,26,27,30,30,31,33,35,37,36,35,34,33,33,34,34,33,
15026,Ozone,2022-02-04,33,33,32,31,30,31,27,23,26,28,29,28,30,33,35,35,35,32,32,29,26,30,25,20,
15026,Ozone,2022-02-05,19,25,23,20,20,9,3,4,12,21,29,31,32,33,36,39,40,40,38,35,35,35,34,36,
15026,Ozone,2022-02-06,34,35,34,35,34,33,32,32,33,36,37,38,41,44,47,48,47,48,47,46,46,45,43,41,
15026,Ozone,2022-02-07,39,37,35,9999,34,33,29,26,29,35,38,40,42,41,39,38,37,36,34,32,29,30,32,31,
15026,Ozone,2022-02-08,31,30,28,27,26,25,25,26,27,30,33,35,37,38,38,38,39,37,35,33,31,32,35,35,
15026,Ozone,2022-02-09,35,35,34,32,32,33,34,33,34,35,36,37,39,41,41,42,43,43,44,42,42,43,41,40,
15026,Ozone,2022-02-10,37,35,35,36,34,31,31,27,27,31,32,33,34,32,32,32,32,31,31,30,31,30,33,34,
15026,Ozone,2022-02-11,33,36,37,36,34,32,32,32,33,34,34,37,36,34,33,32,29,30,30,30,31,30,29,30,
15026,Ozone,2022-02-12,29,30,31,30,28,29,29,30,30,30,30,30,32,34,35,35,35,36,35,36,34,33,32,28,
15026,Ozone,2022-02-13,23,21,23,30,31,33,35,36,35,34,36,38,38,39,42,41,40,38,34,28,25,12,11,7,
15026,Ozone,2022-02-14,11,17,24,9999,22,13,9,4,9,17,26,29,36,39,40,40,41,40,37,34,33,29,19,18,
15026,Ozone,2022-02-15,29,31,26,30,31,26,24,20,17,25,38,40,40,40,44,45,47,45,45,43,44,44,44,44,
15026,Ozone,2022-02-16,43,39,37,35,33,32,30,36,39,42,43,45,48,50,51,52,52,51,50,49,48,47,45,45,
15026,Ozone,2022-02-17,44,42,42,34,37,34,35,34,30,25,28,31,34,34,35,36,36,36,36,35,34,37,37,36,
15026,Ozone,2022-02-18,36,37,36,37,37,35,33,32,33,35,36,38,38,39,40,42,42,39,37,39,43,42,40,39,
15026,Ozone,2022-02-19,39,38,37,38,38,37,37,37,37,37,38,39,40,40,41,41,41,41,40,37,37,37,34,33,
15026,Ozone,2022-02-20,34,36,36,35,36,37,37,39,39,39,38,40,41,43,45,45,45,45,44,42,42,40,39,38,
15026,Ozone,2022-02-21,37,33,33,9999,10,6,3,4,10,24,35,38,40,41,42,42,41,43,40,33,32,32,33,33,
15026,Ozone,2022-02-22,32,30,34,34,31,32,33,30,28,26,30,31,30,29,29,27,26,23,20,21,20,22,24,25,
15026,Ozone,2022-02-23,25,26,27,28,28,27,30,30,29,30,31,31,32,32,32,31,32,33,35,35,35,35,33,34,
15026,Ozone,2022-02-24,34,32,33,36,35,32,29,27,29,30,33,34,35,34,34,36,38,36,36,36,37,38,38,37,
15026,Ozone,2022-02-25,37,37,34,32,35,36,31,34,35,38,39,41,41,42,43,43,42,42,39,38,37,38,32,28,
15026,Ozone,2022-02-26,26,18,23,30,34,34,32,29,31,34,39,41,41,41,41,43,43,43,42,41,41,41,43,43,
15026,Ozone,2022-02-27,42,41,41,39,38,37,35,34,34,35,38,42,46,47,47,47,46,46,44,44,42,40,39,39,
15026,Ozone,2022-02-28,39,40,38,9999,33,36,35,30,37,37,37,38,39,41,42,42,42,41,40,39,39,38,37,37,
15026,Ozone,2022-03-01,38,36,34,27,19,18,23,20,18,29,30,31,31,29,29,37,43,44,42,40,37,38,39,38,
15026,Ozone,2022-03-02,34,26,27,22,20,22,22,23,27,38,40,41,42,43,43,44,42,40,36,32,27,34,40,42,
15026,Ozone,2022-03-03,43,41,39,34,35,36,36,34,35,36,37,38,38,38,37,37,37,37,35,24,19,14,7,2,
15026,Ozone,2022-03-04,2,2,2,2,3,3,5,23,25,35,37,39,41,42,44,41,41,40,38,38,38,36,31,20,
15026,Ozone,2022-03-05,18,21,18,22,23,31,36,37,39,40,41,42,43,43,42,41,40,39,39,38,37,34,35,39,
15026,Ozone,2022-03-06,47,45,45,41,38,37,37,38,42,41,40,40,41,43,44,39,33,33,32,31,31,31,32,32,
15026,Ozone,2022-03-07,33,32,33,9999,31,29,29,31,30,30,29,25,26,27,31,36,40,40,40,39,41,43,43,41,
15026,Ozone,2022-03-08,41,41,42,42,42,42,40,39,41,44,45,46,45,45,43,43,44,44,43,40,37,37,35,34,
15026,Ozone,2022-03-09,32,33,19,16,20,27,29,30,23,29,35,39,39,40,42,43,44,43,37,35,32,33,30,35,
15026,Ozone,2022-03-10,37,36,34,31,29,21,18,19,30,39,40,41,42,42,42,43,45,42,39,36,35,36,34,33,
15026,Ozone,2022-03-11,26,25,30,30,30,30,27,26,27,28,30,31,36,35,34,38,37,39,38,39,39,39,39,39,
15026,Ozone,2022-03-12,39,41,44,43,42,41,40,40,40,40,41,41,41,41,41,39,39,39,38,37,37,36,35,35,
15026,Ozone,2022-03-13,35,33,-999,-999,31,31,31,30,33,36,37,37,37,36,34,34,35,34,29,26,28,26,26,29,
15026,Ozone,2022-03-14,28,25,14,9999,3,2,3,15,22,26,32,34,36,37,37,39,41,37,27,17,8,6,6,3,
15026,Ozone,2022-03-15,3,3,9,17,23,27,23,30,30,26,25,26,26,25,24,23,26,25,21,17,26,28,25,26,
15026,Ozone,2022-03-16,28,27,27,21,23,22,19,18,21,22,25,33,42,48,54,54,53,53,47,38,42,45,49,47,
15026,Ozone,2022-03-17,46,34,26,6,6,4,5,9,26,33,39,46,48,55,56,56,57,56,49,47,52,47,27,18,
15026,Ozone,2022-03-18,23,13,13,9,23,34,29,24,34,37,43,48,50,50,52,54,48,44,44,46,45,43,41,38,
15026,Ozone,2022-03-19,37,34,34,33,33,32,30,27,26,28,30,34,35,36,32,20,17,17,18,30,27,24,25,27,
15026,Ozone,2022-03-20,29,30,30,31,32,33,33,35,35,35,36,37,39,40,41,41,42,43,40,34,20,11,5,3,
15026,Ozone,2022-03-21,3,2,2,9999,1,2,2,3,4,29,42,44,46,46,46,47,47,45,42,42,41,41,41,40,
15026,Ozone,2022-03-22,36,35,35,35,36,37,35,36,36,38,37,36,38,38,40,42,42,43,43,40,43,44,41,44,
15026,Ozone,2022-03-23,44,40,40,39,38,38,38,37,38,37,37,36,36,36,36,36,35,32,31,32,29,28,28,31,
15026,Ozone,2022-03-24,28,26,32,28,27,28,27,27,27,27,26,27,27,27,27,28,28,26,24,23,24,26,24,26,
15026,Ozone,2022-03-25,24,25,23,24,24,23,26,29,30,31,33,34,39,38,37,35,32,31,29,26,23,24,25,35,
15026,Ozone,2022-03-26,34,32,31,25,23,23,23,23,22,31,29,25,25,27,30,31,29,27,26,23,22,22,22,23,
15026,Ozone,2022-03-27,22,21,22,24,26,28,27,28,29,33,37,37,37,37,38,37,38,37,36,36,37,37,34,37,
15026,Ozone,2022-03-28,38,38,38,9999,38,37,37,34,35,35,36,39,40,40,39,39,39,40,40,34,30,22,22,12,
15026,Ozone,2022-03-29,15,12,16,28,24,17,12,20,36,43,44,45,45,45,45,45,45,44,42,40,39,35,32,32,
15026,Ozone,2022-03-30,37,38,40,42,44,42,40,39,37,37,38,38,39,41,43,42,40,38,35,31,30,30,30,29,
15026,Ozone,2022-03-31,28,27,29,29,45,45,47,48,46,43,36,32,29,27,22,22,22,23,23,24,24,34,36,33,
15026,Ozone,2022-04-01,33,34,35,33,33,34,35,35,36,37,37,37,38,39,38,39,39,39,39,39,36,35,32,34,
15026,Ozone,2022-04-02,29,8,11,5,3,1,3,13,37,39,40,42,43,44,44,45,44,44,43,41,39,33,25,21,
15026,Ozone,2022-04-03,28,32,25,30,28,36,38,40,32,40,42,43,44,45,45,45,44,43,42,38,35,32,18,17,
15026,Ozone,2022-04-04,23,12,8,9999,2,3,4,9,29,35,39,41,43,41,40,42,41,39,37,36,37,36,36,34,
15026,Ozone,2022-04-05,33,36,35,28,25,28,23,25,28,29,32,37,39,42,43,45,46,47,44,33,32,36,37,37,
15026,Ozone,2022-04-06,40,38,37,35,28,24,24,25,28,32,35,42,49,48,48,46,43,39,40,41,37,44,36,37,
15026,Ozone,2022-04-07,35,32,33,36,34,30,26,26,28,31,33,35,36,35,40,41,39,38,36,34,29,21,13,20,
15026,Ozone,2022-04-08,23,25,25,25,27,26,21,24,26,29,30,32,31,32,32,33,35,35,36,31,30,30,31,29,
15026,Ozone,2022-04-09,29,30,29,29,28,27,26,27,30,32,34,33,33,34,34,34,34,33,32,30,28,28,28,26,
15026,Ozone,2022-04-10,28,31,35,36,36,35,35,36,36,37,39,39,40,41,41,41,41,41,41,36,27,27,30,32,
15026,Ozone,2022-04-11,35,34,35,9999,37,35,34,33,32,36,37,40,41,37,41,41,40,38,36,34,35,34,31,31,
15026,Ozone,2022-04-12,32,28,28,16,8,3,4,8,24,41,44,46,49,51,51,50,49,49,47,43,41,39,37,44,
15026,Ozone,2022-04-13,9999,45,43,40,38,37,32,33,32,31,33,38,39,38,40,40,39,40,38,39,39,37,37,36,
15026,Ozone,2022-04-14,35,36,36,36,37,41,32,38,41,36,37,37,40,41,41,40,41,42,43,44,42,43,40,33,
15026,Ozone,2022-04-15,36,37,37,34,35,37,35,34,36,39,38,44,44,45,47,45,44,47,48,50,47,46,43,43,
15026,Ozone,2022-04-16,42,39,38,35,29,21,18,23,28,34,35,35,37,36,36,34,34,33,31,30,30,29,28,29,
15026,Ozone,2022-04-17,32,30,32,32,33,34,32,34,34,35,35,34,34,34,34,35,34,32,32,33,32,25,18,17,
15026,Ozone,2022-04-18,15,16,16,9999,22,25,23,25,29,31,33,34,34,33,30,30,29,29,30,29,26,25,29,28,
15026,Ozone,2022-04-19,26,27,27,27,27,26,26,26,27,29,29,31,32,33,32,32,32,32,32,31,30,29,28,28,
15026,Ozone,2022-04-20,28,25,21,20,17,10,14,21,27,29,29,31,33,36,38,37,40,42,41,38,37,39,36,35,
15026,Ozone,2022-04-21,34,35,35,40,42,41,41,40,41,41,37,37,38,41,44,48,49,49,46,43,42,41,40,34,
15026,Ozone,2022-04-22,32,27,22,15,14,7,12,28,32,34,37,41,42,44,45,44,40,39,37,35,34,35,35,37,
15026,Ozone,2022-04-23,44,41,40,39,34,34,33,29,32,37,42,47,41,37,40,43,46,46,43,36,34,34,34,32,
15026,Ozone,2022-04-24,30,31,31,30,28,28,26,26,30,35,45,48,50,50,49,49,49,49,48,47,46,44,40,35,
15026,Ozone,2022-04-25,35,27,20,9999,34,30,23,20,33,33,36,36,35,37,36,32,34,34,34,32,32,32,29,32,
15026,Ozone,2022-04-26,32,31,30,30,28,26,24,27,28,28,28,29,29,29,26,26,25,25,26,26,26,26,28,26,
15026,Ozone,2022-04-27,24,25,24,25,25,26,29,35,36,36,32,30,26,26,27,29,31,31,31,30,28,25,24,22,
15026,Ozone,2022-04-28,21,17,16,10,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
15026,Ozone,2022-04-28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9999,9999,9999,46,47,50,49,43,34,35,32,21,
15026,Ozone,2022-04-30,19,15,12,8,9,8,14,28,33,38,40,43,45,47,50,50,50,49,46,47,44,43,43,41,
15026,Ozone,2022-05-01,43,46,43,42,39,35,35,35,36,37,38,38,40,39,39,39,37,33,34,33,30,28,28,31,
15026,Ozone,2022-05-02,30,28,26,9999,21,21,22,21,23,26,27,28,28,28,31,32,34,32,25,23,22,19,10,6,
15026,Ozone,2022-05-03,9,5,10,15,18,12,8,16,31,32,30,27,29,28,30,30,28,30,28,30,31,34,34,33,
15026,Ozone,2022-05-04,28,30,37,43,43,34,27,26,26,28,29,30,29,32,36,28,27,29,27,25,23,19,12,9,
15026,Ozone,2022-05-05,9,5,2,1,1,2,3,12,23,30,33,35,37,39,40,41,42,42,41,35,31,35,30,29,
15026,Ozone,2022-05-06,28,29,31,29,29,31,29,27,31,31,33,37,41,40,42,43,42,43,43,42,39,37,38,38,
15026,Ozone,2022-05-07,39,42,41,36,38,38,38,39,40,41,43,44,45,49,51,53,54,53,50,47,44,39,35,30,
15026,Ozone,2022-05-08,26,24,23,14,15,15,22,34,38,40,44,47,47,46,49,50,50,49,47,44,40,38,35,36,
15026,Ozone,2022-05-09,36,34,33,9999,28,21,23,32,40,44,49,50,50,48,48,50,50,50,50,49,45,44,42,40,
15026,Ozone,2022-05-10,37,31,27,23,13,18,35,41,45,51,55,55,56,56,57,57,58,57,58,51,48,45,44,42,
15026,Ozone,2022-05-11,37,29,30,19,20,21,23,27,35,41,44,50,51,53,55,56,54,53,50,38,21,20,11,13,
15026,Ozone,2022-05-12,10,7,8,8,4,8,26,31,40,45,52,58,59,61,59,59,56,54,54,44,29,23,20,17,
15026,Ozone,2022-05-13,23,22,39,31,31,26,27,33,36,38,38,39,39,39,39,40,39,40,39,32,19,14,19,30,
15026,Ozone,2022-05-14,32,29,22,15,14,16,20,23,27,32,36,39,42,43,43,43,42,40,40,37,36,32,31,36,
15026,Ozone,2022-05-15,36,25,28,23,31,33,37,38,46,51,53,54,56,56,57,57,60,60,55,45,31,31,27,18,
15026,Ozone,2022-05-16,21,25,41,9999,35,30,29,30,31,32,35,41,45,45,47,50,50,49,46,41,36,41,35,33,
15026,Ozone,2022-05-17,35,24,22,20,16,15,15,15,16,17,18,18,17,16,20,27,29,30,30,27,22,15,8,6,
15026,Ozone,2022-05-18,6,3,3,2,2,2,9,20,25,28,29,29,29,29,29,30,29,29,31,28,29,27,27,28,
15026,Ozone,2022-05-19,25,23,22,22,19,15,13,16,16,22,26,33,42,49,51,54,55,54,50,47,44,42,40,45,
15026,Ozone,2022-05-20,41,38,36,33,31,29,27,31,36,41,42,42,42,45,49,50,51,50,50,46,45,45,45,44,
15026,Ozone,2022-05-21,43,40,36,33,31,28,28,26,32,39,40,34,37,43,41,42,44,46,45,37,24,18,16,11,
15026,Ozone,2022-05-22,8,15,19,28,32,32,21,20,19,24,29,31,31,27,30,32,34,33,33,32,27,24,20,14,
15026,Ozone,2022-05-23,13,11,15,9999,22,21,20,23,25,29,31,33,35,38,39,36,33,32,32,30,27,20,19,15,
15026,Ozone,2022-05-24,9,6,4,4,3,3,9,18,23,28,33,37,40,43,46,46,49,49,48,43,35,28,25,22,
15026,Ozone,2022-05-25,16,11,10,11,12,12,16,19,26,33,37,39,42,43,43,40,38,35,32,33,30,27,25,23,
15026,Ozone,2022-05-26,30,29,26,24,23,21,18,21,22,26,29,35,38,37,39,37,35,34,32,30,27,29,31,29,
15026,Ozone,2022-05-27,29,33,30,28,30,28,29,28,28,30,30,34,34,39,45,49,45,41,36,27,24,22,25,22,
15026,Ozone,2022-05-28,20,17,17,20,21,20,17,17,19,23,27,32,33,35,38,40,40,39,39,35,25,16,14,12,
15026,Ozone,2022-05-29,20,15,13,11,11,20,26,27,33,40,46,47,48,48,48,48,49,51,55,50,42,41,40,38,
15026,Ozone,2022-05-30,34,36,33,9999,28,31,32,34,38,44,48,52,53,53,55,56,57,59,59,56,54,55,55,53,
15026,Ozone,2022-05-31,50,47,42,37,32,27,29,33,41,47,54,56,55,60,58,56,58,58,54,51,48,44,41,37,
15026,Ozone,2022-06-01,32,38,36,31,29,27,27,30,36,40,42,41,35,33,29,37,37,32,23,28,26,22,21,23,
15026,Ozone,2022-06-02,23,31,27,27,27,24,27,28,30,33,36,36,34,31,31,38,42,41,41,37,26,19,16,12,
15026,Ozone,2022-06-03,10,6,5,5,3,3,7,14,28,36,42,47,53,55,57,56,59,58,58,59,53,50,37,33,
15026,Ozone,2022-06-04,30,24,22,19,14,11,18,21,23,26,30,35,38,40,43,43,44,47,46,39,39,37,37,33,
15026,Ozone,2022-06-05,21,14,12,11,9,7,9,19,39,48,49,47,47,47,49,39,38,42,36,34,33,31,27,26,
15026,Ozone,2022-06-06,25,30,33,9999,35,34,31,33,35,43,50,49,55,59,49,49,52,50,45,45,44,45,43,41,
15026,Ozone,2022-06-07,41,37,35,36,36,35,34,32,30,30,34,31,29,28,33,38,40,40,41,39,32,24,16,14,
15026,Ozone,2022-06-08,9,5,4,2,3,3,14,28,34,38,40,42,45,42,43,41,39,30,23,18,19,35,40,36,
15026,Ozone,2022-06-09,35,31,34,27,26,30,29,29,30,36,39,40,40,40,41,41,41,42,41,34,30,25,25,18,
15026,Ozone,2022-06-10,12,7,6,5,4,6,16,22,28,31,33,34,35,35,37,39,41,44,47,40,33,41,29,22,
15026,Ozone,2022-06-11,14,10,20,22,30,29,31,37,41,44,50,53,55,54,53,56,60,60,61,61,59,56,51,49,
15026,Ozone,2022-06-12,49,41,37,36,36,34,32,32,31,40,46,49,50,50,50,50,48,46,47,46,43,40,36,30,
15026,Ozone,2022-06-13,21,14,11,9999,5,4,12,18,21,26,28,34,42,46,50,53,51,53,51,45,39,39,39,37,
15026,Ozone,2022-06-14,36,35,35,35,32,25,23,27,30,34,39,46,53,57,59,59,58,53,49,48,39,34,28,25,
15026,Ozone,2022-06-15,23,24,24,25,27,26,27,28,31,41,45,50,54,57,57,60,63,61,58,54,49,48,45,40,
15026,Ozone,2022-06-16,38,39,40,36,32,27,25,28,40,39,41,47,53,53,57,58,58,61,62,59,54,53,55,54,
15026,Ozone,2022-06-17,48,43,40,36,35,31,30,36,39,40,41,42,43,43,45,44,43,38,37,35,36,35,30,27,
15026,Ozone,2022-06-18,24,23,29,31,28,27,26,27,29,31,34,34,30,29,30,32,31,32,32,32,29,27,23,22,
15026,Ozone,2022-06-19,25,19,17,14,11,11,21,27,32,34,37,38,41,38,39,38,39,41,42,41,35,29,26,20,
15026,Ozone,2022-06-20,21,22,19,9999,13,12,19,25,34,46,39,35,36,37,41,47,47,46,48,45,44,43,40,39,
15026,Ozone,2022-06-21,37,40,36,42,39,38,41,46,54,60,65,72,75,72,78,82,85,89,81,76,71,62,51,51,
15026,Ozone,2022-06-22,55,48,50,50,47,41,40,45,53,55,54,53,54,55,55,59,63,64,63,60,53,43,33,28,
15026,Ozone,2022-06-23,25,22,22,24,24,23,21,22,22,23,24,26,29,29,29,30,29,30,29,28,24,21,19,14,
15026,Ozone,2022-06-24,10,6,4,2,2,3,5,12,22,32,43,47,50,51,53,51,48,51,50,47,43,40,42,35,
15026,Ozone,2022-06-25,24,19,14,12,11,10,16,41,46,52,56,60,58,60,63,67,63,64,65,61,47,38,48,45,
15026,Ozone,2022-06-26,43,33,29,23,35,42,34,43,47,49,54,56,58,59,60,61,63,64,57,50,48,48,45,43,
15026,Ozone,2022-06-27,41,33,32,9999,30,25,27,31,35,36,37,37,37,36,35,34,33,31,31,31,30,30,30,23,
15026,Ozone,2022-06-28,17,13,10,7,4,4,17,28,33,36,39,42,44,44,44,45,44,44,45,45,43,40,39,39,
15026,Ozone,2022-06-29,37,36,39,38,29,19,15,19,26,32,39,46,51,52,52,53,55,55,54,51,43,29,19,17,
15026,Ozone,2022-06-30,15,10,13,17,14,14,19,33,40,50,60,64,65,68,67,66,65,68,68,68,67,67,63,63,
15026,Ozone,2022-07-01,63,51,48,46,44,42,41,43,50,55,61,66,68,64,51,45,52,54,52,49,44,40,37,51,
15026,Ozone,2022-07-02,47,32,23,15,10,6,18,28,33,37,41,44,50,51,50,48,48,47,45,42,33,26,25,32,
15026,Ozone,2022-07-03,29,26,21,18,13,11,19,25,26,29,30,31,36,40,42,42,43,44,46,40,31,25,17,15,
15026,Ozone,2022-07-04,14,11,9,9999,5,5,6,18,40,49,55,58,58,60,60,63,63,62,63,62,59,62,61,59,
15026,Ozone,2022-07-05,57,56,48,48,45,45,43,40,38,39,40,41,42,45,48,48,46,50,52,52,50,45,41,35,
